Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2018,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,84.5856055108103
Philippines,PHL,2017,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.5050141693742
Philippines,PHL,2016,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.8115559773314
Philippines,PHL,2015,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.3845297561127
Philippines,PHL,2014,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,81.8351932676099
Philippines,PHL,2013,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.8277175055296
Philippines,PHL,2012,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.3471298290718
Philippines,PHL,2011,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,81.8450423757916
Philippines,PHL,2010,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,79.9128479355781
Philippines,PHL,2009,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.0158183885984
Philippines,PHL,2008,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.0002573700828
Philippines,PHL,2007,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,81.4879602032091
Philippines,PHL,2006,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.3442821614762
Philippines,PHL,2005,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.8190660669708
Philippines,PHL,2004,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.7405953954779
Philippines,PHL,2003,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.4358720127149
Philippines,PHL,2002,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.3743070687462
Philippines,PHL,2001,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,83.6442097321672
Philippines,PHL,2000,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.7805658567096
Philippines,PHL,1999,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,84.1627775381658
Philippines,PHL,1998,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,84.9244218746963
Philippines,PHL,1997,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.2095657059423
Philippines,PHL,1996,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,81.6830848092275
Philippines,PHL,1995,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,81.8572038623488
Philippines,PHL,1994,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,81.3872193607156
Philippines,PHL,1993,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.2649275308528
Philippines,PHL,1992,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,81.6102667236169
Philippines,PHL,1991,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,80.2013206432106
Philippines,PHL,1990,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,77.5008711653557
Philippines,PHL,1989,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.4716946240241
Philippines,PHL,1988,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.3604701273868
Philippines,PHL,1987,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.4764142360133
Philippines,PHL,1986,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,78.913341127654
Philippines,PHL,1985,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,79.105211721711
Philippines,PHL,1984,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,73.1821869794185
Philippines,PHL,1983,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,68.3539242524858
Philippines,PHL,1982,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,70.5875968474473
Philippines,PHL,1981,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,69.4562700579846
Philippines,PHL,2024,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,122.849807531708
Philippines,PHL,2023,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,119.252708752025
Philippines,PHL,2022,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,114.938331029597
Philippines,PHL,2021,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,106.813352929739
Philippines,PHL,2020,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,102.145023818862
Philippines,PHL,2019,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,101.461843153152
Philippines,PHL,2018,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,100
Philippines,PHL,2017,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,95.419980063409
Philippines,PHL,2016,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,92.8939679251284
Philippines,PHL,2015,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,91.1169284074171
Philippines,PHL,2014,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,91.4302881877125
Philippines,PHL,2013,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,89.0742474721131
Philippines,PHL,2012,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,87.7762876905002
Philippines,PHL,2011,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,86.2234881670283
Philippines,PHL,2010,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,80.9882460765628
Philippines,PHL,2009,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,78.0776256522637
Philippines,PHL,2008,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,76.7354683954201
Philippines,PHL,2007,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,70.8563881940377
Philippines,PHL,2006,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,68.5709437097783
Philippines,PHL,2005,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,65.5100408787771
Philippines,PHL,2004,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,61.8303904747915
Philippines,PHL,2003,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,57.5631819383685
Philippines,PHL,2002,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,55.7914211340747
Philippines,PHL,2001,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,53.2642235540181
Philippines,PHL,2000,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,49.7466979982518
Philippines,PHL,1999,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,47.657649143605
Philippines,PHL,1998,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,45.3147435491748
Philippines,PHL,1997,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,41.9130552750277
Philippines,PHL,1996,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,39.1312492056009
Philippines,PHL,1995,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,35.6786978814644
Philippines,PHL,1994,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,33.0067720150985
Philippines,PHL,1993,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,30.1347516760437
Philippines,PHL,1992,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,27.8145467252868
Philippines,PHL,1991,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,25.9412025657982
Philippines,PHL,1990,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,22.1172963898217
Philippines,PHL,1989,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,19.7202556017279
Philippines,PHL,1988,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,17.7599521942565
Philippines,PHL,1987,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,16.097741446464
Philippines,PHL,1986,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,15.2340996024657
Philippines,PHL,1985,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,14.71106945701
Philippines,PHL,1984,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,12.6170117818865
Philippines,PHL,1983,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,8.28072890118915
Philippines,PHL,1982,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,7.28112141754087
Philippines,PHL,1981,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,6.7021864998456
Philippines,PHL,2024,Gross national expenditure (current US$),NE.DAB.TOTL.CD,527806952887.866
Philippines,PHL,2023,Gross national expenditure (current US$),NE.DAB.TOTL.CD,498882699048.719
Philippines,PHL,2022,Gross national expenditure (current US$),NE.DAB.TOTL.CD,467654406491.483
Philippines,PHL,2021,Gross national expenditure (current US$),NE.DAB.TOTL.CD,441301153555.248
Philippines,PHL,2020,Gross national expenditure (current US$),NE.DAB.TOTL.CD,389837076367.094
Philippines,PHL,2019,Gross national expenditure (current US$),NE.DAB.TOTL.CD,422328604710.928
Philippines,PHL,2018,Gross national expenditure (current US$),NE.DAB.TOTL.CD,387547912081.005
Philippines,PHL,2017,Gross national expenditure (current US$),NE.DAB.TOTL.CD,358253534516.897
Philippines,PHL,2016,Gross national expenditure (current US$),NE.DAB.TOTL.CD,345487447612.741
Philippines,PHL,2015,Gross national expenditure (current US$),NE.DAB.TOTL.CD,320926902327.415
Philippines,PHL,2014,Gross national expenditure (current US$),NE.DAB.TOTL.CD,305691613625.217
Philippines,PHL,2013,Gross national expenditure (current US$),NE.DAB.TOTL.CD,293754090978.966
Philippines,PHL,2012,Gross national expenditure (current US$),NE.DAB.TOTL.CD,269536817837.213
Philippines,PHL,2011,Gross national expenditure (current US$),NE.DAB.TOTL.CD,240271183451.801
Philippines,PHL,2010,Gross national expenditure (current US$),NE.DAB.TOTL.CD,209107808991.883
Philippines,PHL,2009,Gross national expenditure (current US$),NE.DAB.TOTL.CD,176762312578.472
Philippines,PHL,2008,Gross national expenditure (current US$),NE.DAB.TOTL.CD,183381670746.087
Philippines,PHL,2007,Gross national expenditure (current US$),NE.DAB.TOTL.CD,152262783025.306
Philippines,PHL,2006,Gross national expenditure (current US$),NE.DAB.TOTL.CD,125558933207.531
Philippines,PHL,2005,Gross national expenditure (current US$),NE.DAB.TOTL.CD,108908384376.416
Philippines,PHL,2004,Gross national expenditure (current US$),NE.DAB.TOTL.CD,98300091805.9889
Philippines,PHL,2003,Gross national expenditure (current US$),NE.DAB.TOTL.CD,89619460557.8959
Philippines,PHL,2002,Gross national expenditure (current US$),NE.DAB.TOTL.CD,87539220953.4663
Philippines,PHL,2001,Gross national expenditure (current US$),NE.DAB.TOTL.CD,80964809544.9144
Philippines,PHL,2000,Gross national expenditure (current US$),NE.DAB.TOTL.CD,82385398568.7536
Philippines,PHL,1999,Gross national expenditure (current US$),NE.DAB.TOTL.CD,85951414468.8799
Philippines,PHL,1998,Gross national expenditure (current US$),NE.DAB.TOTL.CD,78152480169.6132
Philippines,PHL,1997,Gross national expenditure (current US$),NE.DAB.TOTL.CD,100010598497.665
Philippines,PHL,1996,Gross national expenditure (current US$),NE.DAB.TOTL.CD,99347760772.9601
Philippines,PHL,1995,Gross national expenditure (current US$),NE.DAB.TOTL.CD,87735115497.4357
Philippines,PHL,1994,Gross national expenditure (current US$),NE.DAB.TOTL.CD,76596854200.9066
Philippines,PHL,1993,Gross national expenditure (current US$),NE.DAB.TOTL.CD,65417808042.5395
Philippines,PHL,1992,Gross national expenditure (current US$),NE.DAB.TOTL.CD,61847448046.2355
Philippines,PHL,1991,Gross national expenditure (current US$),NE.DAB.TOTL.CD,51741895890.527
Philippines,PHL,1990,Gross national expenditure (current US$),NE.DAB.TOTL.CD,50928809418.564
Philippines,PHL,1989,Gross national expenditure (current US$),NE.DAB.TOTL.CD,47291849459.7359
Philippines,PHL,1988,Gross national expenditure (current US$),NE.DAB.TOTL.CD,40848221464.8958
Philippines,PHL,1987,Gross national expenditure (current US$),NE.DAB.TOTL.CD,35386606083.5753
Philippines,PHL,1986,Gross national expenditure (current US$),NE.DAB.TOTL.CD,31936320549.0834
Philippines,PHL,1985,Gross national expenditure (current US$),NE.DAB.TOTL.CD,32608947356.9089
Philippines,PHL,1984,Gross national expenditure (current US$),NE.DAB.TOTL.CD,33233806941.2316
Philippines,PHL,1983,Gross national expenditure (current US$),NE.DAB.TOTL.CD,36470292484.7272
Philippines,PHL,1982,Gross national expenditure (current US$),NE.DAB.TOTL.CD,41055380796.2529
Philippines,PHL,1981,Gross national expenditure (current US$),NE.DAB.TOTL.CD,38821654363.168
Philippines,PHL,2024,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,30238406044500
Philippines,PHL,2023,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,27753025642500
Philippines,PHL,2022,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,25476776678800
Philippines,PHL,2021,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,21736110915300
Philippines,PHL,2020,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,19345312502000
Philippines,PHL,2019,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,21874840764300
Philippines,PHL,2018,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,20408827243700
Philippines,PHL,2017,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,18057310842800
Philippines,PHL,2016,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,16408050168200
Philippines,PHL,2015,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,14603085488300
Philippines,PHL,2014,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,13571226263400
Philippines,PHL,2013,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,12468740490200
Philippines,PHL,2012,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,11382215025400
Philippines,PHL,2011,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,10406898686000
Philippines,PHL,2010,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,9432783003400
Philippines,PHL,2009,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,8427971913900
Philippines,PHL,2008,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,8128078606400
Philippines,PHL,2007,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,7026682445800
Philippines,PHL,2006,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,6442965376200
Philippines,PHL,2005,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,5999271936300
Philippines,PHL,2004,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,5508728985900
Philippines,PHL,2003,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,4857673463900
Philippines,PHL,2002,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,4517336053600
Philippines,PHL,2001,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,4128606147200
Philippines,PHL,2000,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,3640796129900
Philippines,PHL,1999,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,3359753379000
Philippines,PHL,1998,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,3195893279200
Philippines,PHL,1997,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2947378144700
Philippines,PHL,1996,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2604510831200
Philippines,PHL,1995,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2256061732200
Philippines,PHL,1994,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2023471889100
Philippines,PHL,1993,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1774120618100
Philippines,PHL,1992,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1577882523500
Philippines,PHL,1991,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1421796567900
Philippines,PHL,1990,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1238104821370
Philippines,PHL,1989,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1027967940190
Philippines,PHL,1988,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,861679956130
Philippines,PHL,1987,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,727820213280
Philippines,PHL,1986,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,651043706900
Philippines,PHL,1985,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,606765835730
Philippines,PHL,1984,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,554961637840
Philippines,PHL,1983,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,405284039290
Philippines,PHL,1982,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,350612952000
Philippines,PHL,1981,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,306677481890
Philippines,PHL,2024,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,492808551365.983
Philippines,PHL,2023,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,465987523735.496
Philippines,PHL,2022,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,443851427699.299
Philippines,PHL,2021,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,407569509604.816
Philippines,PHL,2020,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,379500970059.967
Philippines,PHL,2019,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,431416949806.229
Philippines,PHL,2018,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,408341585394.498
Philippines,PHL,2017,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,378699346412.829
Philippines,PHL,2016,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,353533299075.084
Philippines,PHL,2015,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,320926902327.415
Philippines,PHL,2014,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,297296113260.517
Philippines,PHL,2013,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,280395876872.281
Philippines,PHL,2012,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,259849868704.755
Philippines,PHL,2011,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,241843810296.485
Philippines,PHL,2010,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,233315272878.913
Philippines,PHL,2009,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,216397751187.196
Philippines,PHL,2008,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,212282854571.842
Philippines,PHL,2007,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,198867829450.502
Philippines,PHL,2006,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,188441318003.012
Philippines,PHL,2005,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,183577042975.148
Philippines,PHL,2004,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,178548868867.105
Philippines,PHL,2003,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,169122110754.878
Philippines,PHL,2002,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,162237679644.788
Philippines,PHL,2001,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,155325441492.913
Philippines,PHL,2000,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,146730492846.936
Philippines,PHL,1999,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,141325777864.046
Philippines,PHL,1998,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,141306043939.216
Philippines,PHL,1997,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,140789550878.815
Philippines,PHL,1996,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,133287725063.637
Philippines,PHL,1995,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,126661949321.156
Philippines,PHL,1994,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,122797499200.165
Philippines,PHL,1993,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,117944398180.257
Philippines,PHL,1992,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,113664979469.308
Philippines,PHL,1991,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,109835787023.699
Philippines,PHL,1990,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,112100190604.207
Philippines,PHL,1989,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,104422773015.757
Philippines,PHL,1988,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,97236980097.626
Philippines,PHL,1987,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,90633116898.2426
Philippines,PHL,1986,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,85703815892.6721
Philippines,PHL,1985,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,82730316599.1187
Philippines,PHL,1984,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,88124734828.3659
Philippines,PHL,1983,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,97885674388.3242
Philippines,PHL,1982,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,96334704283.889
Philippines,PHL,1981,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,91557207528.5507
Philippines,PHL,1980,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,89575004681.932
Philippines,PHL,1979,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,87484592775.935
Philippines,PHL,1978,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,83615598414.2323
Philippines,PHL,1977,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,79087093422.7302
Philippines,PHL,1976,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,76192943772.4135
Philippines,PHL,1975,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,70616895297.7262
Philippines,PHL,1974,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,64814387508.1652
Philippines,PHL,1973,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,59647854426.7475
Philippines,PHL,1972,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,55568317838.3136
Philippines,PHL,1971,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,53357120180.2717
Philippines,PHL,1970,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,51178190818.5644
Philippines,PHL,1969,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,50191682550.5982
Philippines,PHL,1968,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,48163336763.6761
Philippines,PHL,1967,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,46283189602.828
Philippines,PHL,1966,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,43484640826.5975
Philippines,PHL,1965,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,41893195500.4764
Philippines,PHL,1964,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,39865245809.4602
Philippines,PHL,1963,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,37908870294.322
Philippines,PHL,1962,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,35086056073.1751
Philippines,PHL,1961,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,33603031273.1009
Philippines,PHL,1960,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,31485340106.1103
Philippines,PHL,2024,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,24614125697100
Philippines,PHL,2023,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,23272448846600
Philippines,PHL,2022,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,22165605199400
Philippines,PHL,2021,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,20349619517700
Philippines,PHL,2020,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,18939065045700
Philippines,PHL,2019,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,21559672172800
Philippines,PHL,2018,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,20408827243700
Philippines,PHL,2017,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,18924035438700
Philippines,PHL,2016,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,17663203041800
Philippines,PHL,2015,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,16026753473300
Philippines,PHL,2014,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,14843250013100
Philippines,PHL,2013,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,13998142947100
Philippines,PHL,2012,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,12967300537400
Philippines,PHL,2011,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,12069679512200
Philippines,PHL,2010,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,11647101228100
Philippines,PHL,2009,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,10794349653300
Philippines,PHL,2008,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,10592335951500
Philippines,PHL,2007,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,9916794554300
Philippines,PHL,2006,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,9396057612200
Philippines,PHL,2005,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,9157789944600
Philippines,PHL,2004,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,8909419694100
Philippines,PHL,2003,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,8438855011700
Philippines,PHL,2002,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,8096829157200
Philippines,PHL,2001,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,7751180570600
Philippines,PHL,2000,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,7318668929600
Philippines,PHL,1999,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,7049767328800
Philippines,PHL,1998,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,7052656660700
Philippines,PHL,1997,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,7032124299600
Philippines,PHL,1996,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,6655833596100
Philippines,PHL,1995,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,6323273735200
Philippines,PHL,1994,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,6130474946700
Philippines,PHL,1993,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,5887291314600
Philippines,PHL,1992,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,5672868010700
Philippines,PHL,1991,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,5480842934300
Philippines,PHL,1990,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,5597903105100
Philippines,PHL,1989,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,5212751603990
Philippines,PHL,1988,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,4851814614730
Philippines,PHL,1987,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,4521256697410
Philippines,PHL,1986,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,4273594921190
Philippines,PHL,1985,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,4124552857990
Philippines,PHL,1984,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,4398518820730
Philippines,PHL,1983,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,4894303920900
Philippines,PHL,1982,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,4815370214200
